2024-02-15 22:57:32 status config-files libksba8:amd64 1.5.0-3+deb11u2
2024-02-15 22:57:32 status not-installed libksba8:amd64 <none>
2024-02-15 22:57:32 status installed libldap-2.4-2:amd64 2.4.57+dfsg-3+deb11u1
2024-02-15 22:57:32 remove libldap-2.4-2:amd64 2.4.57+dfsg-3+deb11u1 <none>
2024-02-15 22:57:32 status half-configured libldap-2.4-2:amd64 2.4.57+dfsg-3+deb11u1
2024-02-15 22:57:32 status half-installed libldap-2.4-2:amd64 2.4.57+dfsg-3+deb11u1
2024-02-15 22:57:32 status config-files libldap-2.4-2:amd64 2.4.57+dfsg-3+deb11u1
2024-02-15 22:57:32 status not-installed libldap-2.4-2:amd64 <none>
2024-02-15 22:57:32 status installed libncursesw6:amd64 6.2+20201114-2+deb11u2
2024-02-15 22:57:32 remove libncursesw6:amd64 6.2+20201114-2+deb11u2 <none>
2024-02-15 22:57:32 status half-configured libncursesw6:amd64 6.2+20201114-2+deb11u2
2024-02-15 22:57:32 status half-installed libncursesw6:amd64 6.2+20201114-2+deb11u2
2024-02-15 22:57:32 status config-files libncursesw6:amd64 6.2+20201114-2+deb11u2
2024-02-15 22:57:32 status not-installed libncursesw6:amd64 <none>
2024-02-15 22:57:32 status installed libnghttp2-14:amd64 1.43.0-1+deb11u1
2024-02-15 22:57:32 remove libnghttp2-14:amd64 1.43.0-1+deb11u1 <none>
2024-02-15 22:57:32 status half-configured libnghttp2-14:amd64 1.43.0-1+deb11u1
2024-02-15 22:57:32 status half-installed libnghttp2-14:amd64 1.43.0-1+deb11u1
2024-02-15 22:57:32 status config-files libnghttp2-14:amd64 1.43.0-1+deb11u1
2024-02-15 22:57:32 status not-installed libnghttp2-14:amd64 <none>
2024-02-15 22:57:32 status installed libnpth0:amd64 1.6-3
2024-02-15 22:57:32 remove libnpth0:amd64 1.6-3 <none>
2024-02-15 22:57:32 status half-configured libnpth0:amd64 1.6-3
2024-02-15 22:57:32 status half-installed libnpth0:amd64 1.6-3
2024-02-15 22:57:32 status config-files libnpth0:amd64 1.6-3
2024-02-15 22:57:32 status not-installed libnpth0:amd64 <none>
2024-02-15 22:57:32 status installed wget:amd64 1.21-1+deb11u1
2024-02-15 22:57:32 remove wget:amd64 1.21-1+deb11u1 <none>
2024-02-15 22:57:32 status half-configured wget:amd64 1.21-1+deb11u1
2024-02-15 22:57:32 status half-installed wget:amd64 1.21-1+deb11u1
2024-02-15 22:57:32 status config-files wget:amd64 1.21-1+deb11u1
2024-02-15 22:57:32 status installed libpsl5:amd64 0.21.0-1.2
2024-02-15 22:57:32 remove libpsl5:amd64 0.21.0-1.2 <none>
2024-02-15 22:57:32 status half-configured libpsl5:amd64 0.21.0-1.2
2024-02-15 22:57:32 status half-installed libpsl5:amd64 0.21.0-1.2
2024-02-15 22:57:32 status config-files libpsl5:amd64 0.21.0-1.2
2024-02-15 22:57:32 status not-installed libpsl5:amd64 <none>
2024-02-15 22:57:32 status installed libreadline8:amd64 8.1-1
2024-02-15 22:57:32 remove libreadline8:amd64 8.1-1 <none>
2024-02-15 22:57:32 status half-configured libreadline8:amd64 8.1-1
2024-02-15 22:57:32 status half-installed libreadline8:amd64 8.1-1
2024-02-15 22:57:32 status config-files libreadline8:amd64 8.1-1
2024-02-15 22:57:32 status not-installed libreadline8:amd64 <none>
2024-02-15 22:57:32 status installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2024-02-15 22:57:32 remove librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2 <none>
2024-02-15 22:57:32 status half-configured librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2024-02-15 22:57:32 status half-installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2024-02-15 22:57:32 status config-files librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2024-02-15 22:57:33 status not-installed librtmp1:amd64 <none>
2024-02-15 22:57:33 status installed libsasl2-2:amd64 2.1.27+dfsg-2.1+deb11u1
2024-02-15 22:57:33 remove libsasl2-2:amd64 2.1.27+dfsg-2.1+deb11u1 <none>
2024-02-15 22:57:33 status half-configured libsasl2-2:amd64 2.1.27+dfsg-2.1+deb11u1
2024-02-15 22:57:33 status half-installed libsasl2-2:amd64 2.1.27+dfsg-2.1+deb11u1
2024-02-15 22:57:33 status config-files libsasl2-2:amd64 2.1.27+dfsg-2.1+deb11u1
2024-02-15 22:57:33 status not-installed libsasl2-2:amd64 <none>
2024-02-15 22:57:33 status installed libsasl2-modules-db:amd64 2.1.27+dfsg-2.1+deb11u1
2024-02-15 22:57:33 remove libsasl2-modules-db:amd64 2.1.27+dfsg-2.1+deb11u1 <none>
2024-02-15 22:57:33 status half-configured libsasl2-modules-db:amd64 2.1.27+dfsg-2.1+deb11u1
2024-02-15 22:57:33 status half-installed libsasl2-modules-db:amd64 2.1.27+dfsg-2.1+deb11u1
2024-02-15 22:57:33 status config-files libsasl2-modules-db:amd64 2.1.27+dfsg-2.1+deb11u1
2024-02-15 22:57:33 status not-installed libsasl2-modules-db:amd64 <none>
2024-02-15 22:57:33 status installed libsqlite3-0:amd64 3.34.1-3
2024-02-15 22:57:33 remove libsqlite3-0:amd64 3.34.1-3 <none>
2024-02-15 22:57:33 status half-configured libsqlite3-0:amd64 3.34.1-3
2024-02-15 22:57:33 status half-installed libsqlite3-0:amd64 3.34.1-3
2024-02-15 22:57:33 status config-files libsqlite3-0:amd64 3.34.1-3
2024-02-15 22:57:33 status not-installed libsqlite3-0:amd64 <none>
2024-02-15 22:57:33 status installed libssh2-1:amd64 1.9.0-2
2024-02-15 22:57:33 remove libssh2-1:amd64 1.9.0-2 <none>
2024-02-15 22:57:33 status half-configured libssh2-1:amd64 1.9.0-2
2024-02-15 22:57:33 status half-installed libssh2-1:amd64 1.9.0-2
2024-02-15 22:57:33 status config-files libssh2-1:amd64 1.9.0-2
2024-02-15 22:57:33 status not-installed libssh2-1:amd64 <none>
2024-02-15 22:57:33 status installed openssl:amd64 1.1.1w-0+deb11u1
2024-02-15 22:57:33 remove openssl:amd64 1.1.1w-0+deb11u1 <none>
2024-02-15 22:57:33 status half-configured openssl:amd64 1.1.1w-0+deb11u1
2024-02-15 22:57:33 status half-installed openssl:amd64 1.1.1w-0+deb11u1
2024-02-15 22:57:33 status config-files openssl:amd64 1.1.1w-0+deb11u1
2024-02-15 22:57:33 status installed readline-common:all 8.1-1
2024-02-15 22:57:33 remove readline-common:all 8.1-1 <none>
2024-02-15 22:57:33 status half-configured readline-common:all 8.1-1
2024-02-15 22:57:33 status half-installed readline-common:all 8.1-1
2024-02-15 22:57:33 status config-files readline-common:all 8.1-1
2024-02-15 22:57:33 status installed xz-utils:amd64 5.2.5-2.1~deb11u1
2024-02-15 22:57:33 remove xz-utils:amd64 5.2.5-2.1~deb11u1 <none>
2024-02-15 22:57:33 status half-configured xz-utils:amd64 5.2.5-2.1~deb11u1
2024-02-15 22:57:33 status half-installed xz-utils:amd64 5.2.5-2.1~deb11u1
2024-02-15 22:57:33 status config-files xz-utils:amd64 5.2.5-2.1~deb11u1
2024-02-15 22:57:33 status not-installed xz-utils:amd64 <none>
2024-02-15 22:57:33 startup packages configure
2024-02-15 22:57:33 trigproc libc-bin:amd64 2.31-13+deb11u8 <none>
2024-02-15 22:57:33 status half-configured libc-bin:amd64 2.31-13+deb11u8
2024-02-15 22:57:33 status installed libc-bin:amd64 2.31-13+deb11u8
2024-02-15 22:57:33 startup packages purge
2024-02-15 22:57:33 purge gpg-agent:amd64 2.2.27-2+deb11u2 <none>
2024-02-15 22:57:33 status config-files gpg-agent:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:33 status not-installed gpg-agent:amd64 <none>
2024-02-15 22:57:33 purge wget:amd64 1.21-1+deb11u1 <none>
2024-02-15 22:57:33 status config-files wget:amd64 1.21-1+deb11u1
2024-02-15 22:57:33 status not-installed wget:amd64 <none>
2024-02-15 22:57:33 purge dirmngr:amd64 2.2.27-2+deb11u2 <none>
2024-02-15 22:57:33 status config-files dirmngr:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:33 status not-installed dirmngr:amd64 <none>
2024-02-15 22:57:33 purge ca-certificates:all 20210119 <none>
2024-02-15 22:57:33 status config-files ca-certificates:all 20210119
2024-02-15 22:57:33 status not-installed ca-certificates:all <none>
2024-02-15 22:57:33 purge openssl:amd64 1.1.1w-0+deb11u1 <none>
2024-02-15 22:57:33 status config-files openssl:amd64 1.1.1w-0+deb11u1
2024-02-15 22:57:33 status not-installed openssl:amd64 <none>
2024-02-15 22:57:33 purge readline-common:all 8.1-1 <none>
2024-02-15 22:57:33 status config-files readline-common:all 8.1-1
2024-02-15 22:57:33 status not-installed readline-common:all <none>
2024-02-15 22:57:33 startup packages configure
2024-02-15 22:57:39 startup archives unpack
2024-02-15 22:57:39 install readline-common:all <none> 8.1-1
2024-02-15 22:57:39 status half-installed readline-common:all 8.1-1
2024-02-15 22:57:39 status unpacked readline-common:all 8.1-1
2024-02-15 22:57:39 install libreadline8:amd64 <none> 8.1-1
2024-02-15 22:57:39 status triggers-pending libc-bin:amd64 2.31-13+deb11u8
2024-02-15 22:57:39 status half-installed libreadline8:amd64 8.1-1
2024-02-15 22:57:39 status unpacked libreadline8:amd64 8.1-1
2024-02-15 22:57:39 install openssl:amd64 <none> 1.1.1w-0+deb11u1
2024-02-15 22:57:39 status half-installed openssl:amd64 1.1.1w-0+deb11u1
2024-02-15 22:57:39 status unpacked openssl:amd64 1.1.1w-0+deb11u1
2024-02-15 22:57:39 install ca-certificates:all <none> 20210119
2024-02-15 22:57:39 status half-installed ca-certificates:all 20210119
2024-02-15 22:57:39 status unpacked ca-certificates:all 20210119
2024-02-15 22:57:39 install libpsl5:amd64 <none> 0.21.0-1.2
2024-02-15 22:57:39 status half-installed libpsl5:amd64 0.21.0-1.2
2024-02-15 22:57:39 status unpacked libpsl5:amd64 0.21.0-1.2
2024-02-15 22:57:39 install wget:amd64 <none> 1.21-1+deb11u1
2024-02-15 22:57:39 status half-installed wget:amd64 1.21-1+deb11u1
2024-02-15 22:57:39 status unpacked wget:amd64 1.21-1+deb11u1
2024-02-15 22:57:39 install libbrotli1:amd64 <none> 1.0.9-2+b2
2024-02-15 22:57:39 status half-installed libbrotli1:amd64 1.0.9-2+b2
2024-02-15 22:57:39 status unpacked libbrotli1:amd64 1.0.9-2+b2
2024-02-15 22:57:39 install libsasl2-modules-db:amd64 <none> 2.1.27+dfsg-2.1+deb11u1
2024-02-15 22:57:39 status half-installed libsasl2-modules-db:amd64 2.1.27+dfsg-2.1+deb11u1
2024-02-15 22:57:39 status unpacked libsasl2-modules-db:amd64 2.1.27+dfsg-2.1+deb11u1
2024-02-15 22:57:39 install libsasl2-2:amd64 <none> 2.1.27+dfsg-2.1+deb11u1
2024-02-15 22:57:39 status half-installed libsasl2-2:amd64 2.1.27+dfsg-2.1+deb11u1
2024-02-15 22:57:39 status unpacked libsasl2-2:amd64 2.1.27+dfsg-2.1+deb11u1
2024-02-15 22:57:39 install libldap-2.4-2:amd64 <none> 2.4.57+dfsg-3+deb11u1
2024-02-15 22:57:39 status half-installed libldap-2.4-2:amd64 2.4.57+dfsg-3+deb11u1
2024-02-15 22:57:39 status unpacked libldap-2.4-2:amd64 2.4.57+dfsg-3+deb11u1
2024-02-15 22:57:39 install libnghttp2-14:amd64 <none> 1.43.0-1+deb11u1
2024-02-15 22:57:39 status half-installed libnghttp2-14:amd64 1.43.0-1+deb11u1
2024-02-15 22:57:39 status unpacked libnghttp2-14:amd64 1.43.0-1+deb11u1
2024-02-15 22:57:39 install librtmp1:amd64 <none> 2.4+20151223.gitfa8646d.1-2+b2
2024-02-15 22:57:39 status half-installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2024-02-15 22:57:39 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2024-02-15 22:57:39 install libssh2-1:amd64 <none> 1.9.0-2
2024-02-15 22:57:39 status half-installed libssh2-1:amd64 1.9.0-2
2024-02-15 22:57:39 status unpacked libssh2-1:amd64 1.9.0-2
2024-02-15 22:57:39 install libcurl4:amd64 <none> 7.74.0-1.3+deb11u11
2024-02-15 22:57:39 status half-installed libcurl4:amd64 7.74.0-1.3+deb11u11
2024-02-15 22:57:39 status unpacked libcurl4:amd64 7.74.0-1.3+deb11u11
2024-02-15 22:57:39 install curl:amd64 <none> 7.74.0-1.3+deb11u11
2024-02-15 22:57:39 status half-installed curl:amd64 7.74.0-1.3+deb11u11
2024-02-15 22:57:40 status unpacked curl:amd64 7.74.0-1.3+deb11u11
2024-02-15 22:57:40 install libassuan0:amd64 <none> 2.5.3-7.1
2024-02-15 22:57:40 status half-installed libassuan0:amd64 2.5.3-7.1
2024-02-15 22:57:40 status unpacked libassuan0:amd64 2.5.3-7.1
2024-02-15 22:57:40 install gpgconf:amd64 <none> 2.2.27-2+deb11u2
2024-02-15 22:57:40 status half-installed gpgconf:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:40 status unpacked gpgconf:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:40 install libksba8:amd64 <none> 1.5.0-3+deb11u2
2024-02-15 22:57:40 status half-installed libksba8:amd64 1.5.0-3+deb11u2
2024-02-15 22:57:40 status unpacked libksba8:amd64 1.5.0-3+deb11u2
2024-02-15 22:57:40 install libnpth0:amd64 <none> 1.6-3
2024-02-15 22:57:40 status half-installed libnpth0:amd64 1.6-3
2024-02-15 22:57:40 status unpacked libnpth0:amd64 1.6-3
2024-02-15 22:57:40 install dirmngr:amd64 <none> 2.2.27-2+deb11u2
2024-02-15 22:57:40 status half-installed dirmngr:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:40 status unpacked dirmngr:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:40 install gnupg-l10n:all <none> 2.2.27-2+deb11u2
2024-02-15 22:57:40 status half-installed gnupg-l10n:all 2.2.27-2+deb11u2
2024-02-15 22:57:40 status unpacked gnupg-l10n:all 2.2.27-2+deb11u2
2024-02-15 22:57:40 install gnupg-utils:amd64 <none> 2.2.27-2+deb11u2
2024-02-15 22:57:40 status half-installed gnupg-utils:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:40 status unpacked gnupg-utils:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:40 install libsqlite3-0:amd64 <none> 3.34.1-3
2024-02-15 22:57:40 status half-installed libsqlite3-0:amd64 3.34.1-3
2024-02-15 22:57:40 status unpacked libsqlite3-0:amd64 3.34.1-3
2024-02-15 22:57:40 install gpg:amd64 <none> 2.2.27-2+deb11u2
2024-02-15 22:57:40 status half-installed gpg:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:40 status unpacked gpg:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:40 install libncursesw6:amd64 <none> 6.2+20201114-2+deb11u2
2024-02-15 22:57:40 status half-installed libncursesw6:amd64 6.2+20201114-2+deb11u2
2024-02-15 22:57:40 status unpacked libncursesw6:amd64 6.2+20201114-2+deb11u2
2024-02-15 22:57:40 install pinentry-curses:amd64 <none> 1.1.0-4
2024-02-15 22:57:40 status half-installed pinentry-curses:amd64 1.1.0-4
2024-02-15 22:57:40 status unpacked pinentry-curses:amd64 1.1.0-4
2024-02-15 22:57:40 install gpg-agent:amd64 <none> 2.2.27-2+deb11u2
2024-02-15 22:57:40 status half-installed gpg-agent:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:40 status unpacked gpg-agent:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:40 install gpg-wks-client:amd64 <none> 2.2.27-2+deb11u2
2024-02-15 22:57:40 status half-installed gpg-wks-client:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:40 status unpacked gpg-wks-client:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:40 install gpg-wks-server:amd64 <none> 2.2.27-2+deb11u2
2024-02-15 22:57:40 status half-installed gpg-wks-server:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:40 status unpacked gpg-wks-server:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:40 install gpgsm:amd64 <none> 2.2.27-2+deb11u2
2024-02-15 22:57:40 status half-installed gpgsm:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:40 status unpacked gpgsm:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:41 install gnupg:all <none> 2.2.27-2+deb11u2
2024-02-15 22:57:41 status half-installed gnupg:all 2.2.27-2+deb11u2
2024-02-15 22:57:41 status unpacked gnupg:all 2.2.27-2+deb11u2
2024-02-15 22:57:41 startup packages configure
2024-02-15 22:57:41 configure libksba8:amd64 1.5.0-3+deb11u2 <none>
2024-02-15 22:57:41 status unpacked libksba8:amd64 1.5.0-3+deb11u2
2024-02-15 22:57:41 status half-configured libksba8:amd64 1.5.0-3+deb11u2
2024-02-15 22:57:41 status installed libksba8:amd64 1.5.0-3+deb11u2
2024-02-15 22:57:41 configure libpsl5:amd64 0.21.0-1.2 <none>
2024-02-15 22:57:41 status unpacked libpsl5:amd64 0.21.0-1.2
2024-02-15 22:57:41 status half-configured libpsl5:amd64 0.21.0-1.2
2024-02-15 22:57:41 status installed libpsl5:amd64 0.21.0-1.2
2024-02-15 22:57:41 configure wget:amd64 1.21-1+deb11u1 <none>
2024-02-15 22:57:41 status unpacked wget:amd64 1.21-1+deb11u1
2024-02-15 22:57:41 status half-configured wget:amd64 1.21-1+deb11u1
2024-02-15 22:57:41 status installed wget:amd64 1.21-1+deb11u1
2024-02-15 22:57:41 configure libbrotli1:amd64 1.0.9-2+b2 <none>
2024-02-15 22:57:41 status unpacked libbrotli1:amd64 1.0.9-2+b2
2024-02-15 22:57:41 status half-configured libbrotli1:amd64 1.0.9-2+b2
2024-02-15 22:57:41 status installed libbrotli1:amd64 1.0.9-2+b2
2024-02-15 22:57:41 configure libsqlite3-0:amd64 3.34.1-3 <none>
2024-02-15 22:57:41 status unpacked libsqlite3-0:amd64 3.34.1-3
2024-02-15 22:57:41 status half-configured libsqlite3-0:amd64 3.34.1-3
2024-02-15 22:57:41 status installed libsqlite3-0:amd64 3.34.1-3
2024-02-15 22:57:41 configure libnghttp2-14:amd64 1.43.0-1+deb11u1 <none>
2024-02-15 22:57:41 status unpacked libnghttp2-14:amd64 1.43.0-1+deb11u1
2024-02-15 22:57:41 status half-configured libnghttp2-14:amd64 1.43.0-1+deb11u1
2024-02-15 22:57:41 status installed libnghttp2-14:amd64 1.43.0-1+deb11u1
2024-02-15 22:57:41 configure libnpth0:amd64 1.6-3 <none>
2024-02-15 22:57:41 status unpacked libnpth0:amd64 1.6-3
2024-02-15 22:57:41 status half-configured libnpth0:amd64 1.6-3
2024-02-15 22:57:41 status installed libnpth0:amd64 1.6-3
2024-02-15 22:57:41 configure libassuan0:amd64 2.5.3-7.1 <none>
2024-02-15 22:57:41 status unpacked libassuan0:amd64 2.5.3-7.1
2024-02-15 22:57:41 status half-configured libassuan0:amd64 2.5.3-7.1
2024-02-15 22:57:41 status installed libassuan0:amd64 2.5.3-7.1
2024-02-15 22:57:41 configure libsasl2-modules-db:amd64 2.1.27+dfsg-2.1+deb11u1 <none>
2024-02-15 22:57:41 status unpacked libsasl2-modules-db:amd64 2.1.27+dfsg-2.1+deb11u1
2024-02-15 22:57:41 status half-configured libsasl2-modules-db:amd64 2.1.27+dfsg-2.1+deb11u1
2024-02-15 22:57:41 status installed libsasl2-modules-db:amd64 2.1.27+dfsg-2.1+deb11u1
2024-02-15 22:57:41 configure gnupg-l10n:all 2.2.27-2+deb11u2 <none>
2024-02-15 22:57:41 status unpacked gnupg-l10n:all 2.2.27-2+deb11u2
2024-02-15 22:57:41 status half-configured gnupg-l10n:all 2.2.27-2+deb11u2
2024-02-15 22:57:41 status installed gnupg-l10n:all 2.2.27-2+deb11u2
2024-02-15 22:57:41 configure librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2 <none>
2024-02-15 22:57:41 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2024-02-15 22:57:41 status half-configured librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2024-02-15 22:57:41 status installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2024-02-15 22:57:41 configure libncursesw6:amd64 6.2+20201114-2+deb11u2 <none>
2024-02-15 22:57:41 status unpacked libncursesw6:amd64 6.2+20201114-2+deb11u2
2024-02-15 22:57:41 status half-configured libncursesw6:amd64 6.2+20201114-2+deb11u2
2024-02-15 22:57:41 status installed libncursesw6:amd64 6.2+20201114-2+deb11u2
2024-02-15 22:57:41 configure libsasl2-2:amd64 2.1.27+dfsg-2.1+deb11u1 <none>
2024-02-15 22:57:41 status unpacked libsasl2-2:amd64 2.1.27+dfsg-2.1+deb11u1
2024-02-15 22:57:41 status half-configured libsasl2-2:amd64 2.1.27+dfsg-2.1+deb11u1
2024-02-15 22:57:41 status installed libsasl2-2:amd64 2.1.27+dfsg-2.1+deb11u1
2024-02-15 22:57:41 configure libssh2-1:amd64 1.9.0-2 <none>
2024-02-15 22:57:41 status unpacked libssh2-1:amd64 1.9.0-2
2024-02-15 22:57:41 status half-configured libssh2-1:amd64 1.9.0-2
2024-02-15 22:57:41 status installed libssh2-1:amd64 1.9.0-2
2024-02-15 22:57:41 configure openssl:amd64 1.1.1w-0+deb11u1 <none>
2024-02-15 22:57:41 status unpacked openssl:amd64 1.1.1w-0+deb11u1
2024-02-15 22:57:41 status half-configured openssl:amd64 1.1.1w-0+deb11u1
2024-02-15 22:57:41 status installed openssl:amd64 1.1.1w-0+deb11u1
2024-02-15 22:57:41 configure readline-common:all 8.1-1 <none>
2024-02-15 22:57:41 status unpacked readline-common:all 8.1-1
2024-02-15 22:57:41 status half-configured readline-common:all 8.1-1
2024-02-15 22:57:41 status installed readline-common:all 8.1-1
2024-02-15 22:57:41 configure pinentry-curses:amd64 1.1.0-4 <none>
2024-02-15 22:57:41 status unpacked pinentry-curses:amd64 1.1.0-4
2024-02-15 22:57:41 status half-configured pinentry-curses:amd64 1.1.0-4
2024-02-15 22:57:41 status installed pinentry-curses:amd64 1.1.0-4
2024-02-15 22:57:41 configure libreadline8:amd64 8.1-1 <none>
2024-02-15 22:57:41 status unpacked libreadline8:amd64 8.1-1
2024-02-15 22:57:41 status half-configured libreadline8:amd64 8.1-1
2024-02-15 22:57:41 status installed libreadline8:amd64 8.1-1
2024-02-15 22:57:41 configure libldap-2.4-2:amd64 2.4.57+dfsg-3+deb11u1 <none>
2024-02-15 22:57:41 status unpacked libldap-2.4-2:amd64 2.4.57+dfsg-3+deb11u1
2024-02-15 22:57:41 status half-configured libldap-2.4-2:amd64 2.4.57+dfsg-3+deb11u1
2024-02-15 22:57:41 status installed libldap-2.4-2:amd64 2.4.57+dfsg-3+deb11u1
2024-02-15 22:57:41 configure ca-certificates:all 20210119 <none>
2024-02-15 22:57:41 status unpacked ca-certificates:all 20210119
2024-02-15 22:57:41 status half-configured ca-certificates:all 20210119
2024-02-15 22:57:42 status installed ca-certificates:all 20210119
2024-02-15 22:57:42 status triggers-pending ca-certificates:all 20210119
2024-02-15 22:57:42 configure gpgconf:amd64 2.2.27-2+deb11u2 <none>
2024-02-15 22:57:42 status unpacked gpgconf:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 status half-configured gpgconf:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 status installed gpgconf:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 configure libcurl4:amd64 7.74.0-1.3+deb11u11 <none>
2024-02-15 22:57:42 status unpacked libcurl4:amd64 7.74.0-1.3+deb11u11
2024-02-15 22:57:42 status half-configured libcurl4:amd64 7.74.0-1.3+deb11u11
2024-02-15 22:57:42 status installed libcurl4:amd64 7.74.0-1.3+deb11u11
2024-02-15 22:57:42 configure curl:amd64 7.74.0-1.3+deb11u11 <none>
2024-02-15 22:57:42 status unpacked curl:amd64 7.74.0-1.3+deb11u11
2024-02-15 22:57:42 status half-configured curl:amd64 7.74.0-1.3+deb11u11
2024-02-15 22:57:42 status installed curl:amd64 7.74.0-1.3+deb11u11
2024-02-15 22:57:42 configure gpg:amd64 2.2.27-2+deb11u2 <none>
2024-02-15 22:57:42 status unpacked gpg:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 status half-configured gpg:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 status installed gpg:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 configure gnupg-utils:amd64 2.2.27-2+deb11u2 <none>
2024-02-15 22:57:42 status unpacked gnupg-utils:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 status half-configured gnupg-utils:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 status installed gnupg-utils:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 configure gpg-agent:amd64 2.2.27-2+deb11u2 <none>
2024-02-15 22:57:42 status unpacked gpg-agent:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 status half-configured gpg-agent:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 status installed gpg-agent:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 configure gpgsm:amd64 2.2.27-2+deb11u2 <none>
2024-02-15 22:57:42 status unpacked gpgsm:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 status half-configured gpgsm:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 status installed gpgsm:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 configure dirmngr:amd64 2.2.27-2+deb11u2 <none>
2024-02-15 22:57:42 status unpacked dirmngr:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 status half-configured dirmngr:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 status installed dirmngr:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 configure gpg-wks-server:amd64 2.2.27-2+deb11u2 <none>
2024-02-15 22:57:42 status unpacked gpg-wks-server:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 status half-configured gpg-wks-server:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 status installed gpg-wks-server:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 configure gpg-wks-client:amd64 2.2.27-2+deb11u2 <none>
2024-02-15 22:57:42 status unpacked gpg-wks-client:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 status half-configured gpg-wks-client:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 status installed gpg-wks-client:amd64 2.2.27-2+deb11u2
2024-02-15 22:57:42 configure gnupg:all 2.2.27-2+deb11u2 <none>
2024-02-15 22:57:42 status unpacked gnupg:all 2.2.27-2+deb11u2
2024-02-15 22:57:42 status half-configured gnupg:all 2.2.27-2+deb11u2
2024-02-15 22:57:42 status installed gnupg:all 2.2.27-2+deb11u2
2024-02-15 22:57:42 trigproc libc-bin:amd64 2.31-13+deb11u8 <none>
2024-02-15 22:57:42 status half-configured libc-bin:amd64 2.31-13+deb11u8
2024-02-15 22:57:42 status installed libc-bin:amd64 2.31-13+deb11u8
2024-02-15 22:57:42 trigproc ca-certificates:all 20210119 <none>
2024-02-15 22:57:42 status half-configured ca-certificates:all 20210119
2024-02-15 22:57:43 status installed ca-certificates:all 20210119
2024-02-15 22:57:46 startup packages remove
2024-02-15 22:57:46 status installed ca-certificates:all 20210119
2024-02-15 22:57:46 remove ca-certificates:all 20210119 <none>
2024-02-15 22:57:46 status half-configured ca-certificates:all 20210119
2024-02-15 22:57:46 status half-installed ca-certificates:all 20210119
2024-02-15 22:57:46 status config-files ca-certificates:all 20210119
2024-02-15 22:57:46 status installed curl:amd64 7.74.0-1.3+deb11u11
2024-02-15 22:57:46 remove curl:amd64 7.74.0-1.3+deb11u11 <none>
